tagname;timestamp;average;min;max
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-19 02:00:00;19.715802174768516;13.5;29.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-20 02:00:00;20.053007726851853;18;23.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-21 02:00:00;19.868704453703703;17.5;27.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-22 02:00:00;19.912187670138888;16.8;25.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-23 02:00:00;19.904677459490742;18.5;31.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-24 02:00:00;17.672396658564814;9.4;26.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-25 02:00:00;20.00702548148148;18.3;22.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-26 02:00:00;20.10746630092593;18.5;21.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-27 02:00:00;19.894655439814816;18;23.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-28 02:00:00;20.099244127314815;18.3;22.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-29 02:00:00;20.19605189930556;18.3;27.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-30 02:00:00;20.003519767361112;18.3;32;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-10-31 01:00:00;19.88313335416666;18.5;25.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-01 01:00:00;19.180098721064816;12;23.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-02 01:00:00;19.83140082175926;14.9;23.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-03 01:00:00;20.221954932870368;16.3;23;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-04 01:00:00;20.58227363310185;18.5;23;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-05 01:00:00;20.448499243055554;18.5;23.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-06 01:00:00;20.225110715277776;18;33.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-07 01:00:00;19.769939824074076;17.5;32.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-08 01:00:00;19.444960469907407;13.5;34.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-09 01:00:00;19.812331074074073;18;32.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-10 01:00:00;20.235415454861112;17.8;25.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-11 01:00:00;20.199818989583335;18.3;24.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-12 01:00:00;20.234546667824073;18.7;24.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-13 01:00:00;20.156738563657413;18;33.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-14 01:00:00;19.968846172453706;18;34.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-15 01:00:00;19.986339371527777;17.5;32.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-16 01:00:00;19.84148096759259;17.8;36.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-17 01:00:00;18.836916047453705;16.6;35;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-18 01:00:00;18.180798091435182;15.4;33.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-19 01:00:00;17.4091815;15.1;33.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-20 01:00:00;17.363833375000006;14.4;34.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-21 01:00:00;16.96832475810185;13.7;33.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-22 01:00:00;16.198212056712965;8.1;34.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-23 01:00:00;18.989757024305554;12.5;29.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-24 01:00:00;20.3369140462963;18;23.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-25 01:00:00;20.14701068518519;18.3;24.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-26 01:00:00;19.48016075462963;18.3;21.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-27 01:00:00;19.73886965393519;17.3;21.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-28 01:00:00;19.98097320138889;18.5;22.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-29 01:00:00;19.873282957175924;18.3;23;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-11-30 01:00:00;19.476585656250002;17.8;28.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-01 01:00:00;19.435837194444446;17.5;31.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-02 01:00:00;19.383895005787036;16.3;34.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-03 01:00:00;19.294830074074074;16.1;35.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-04 01:00:00;18.875246381944446;15.4;35.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-05 01:00:00;18.904048077546292;13;28.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-06 01:00:00;19.093333430555557;16.6;34.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-07 01:00:00;19.187810048611116;15.9;32.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-08 01:00:00;18.78214100810185;16.1;35;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-09 01:00:00;16.91282600578704;13.7;32.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-10 01:00:00;17.747540593750003;17.1;17.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-11 01:00:00;17.8;17.8;17.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;17.8;17.8;17.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;15.487475537037035;12.5;31;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-13 01:00:00;12.112244539351849;-2;29.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-14 01:00:00;14.428221922453703;2.9;31.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-15 01:00:00;18.276441724537033;14.4;35.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-16 01:00:00;17.472816069444445;14.7;33.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-17 01:00:00;16.152363953703706;13.7;32;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-18 01:00:00;19.17912120949074;13.9;20.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-19 01:00:00;18.862876840277774;16.3;36.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-20 01:00:00;19.525132025462963;15.9;37.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-21 01:00:00;18.743171394675926;15.6;36.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-22 01:00:00;19.25817063773148;16.1;37.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-23 01:00:00;18.735928766203706;15.6;36.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-24 01:00:00;18.88925087268518;15.9;36.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-25 01:00:00;18.305880182870364;13.7;39.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-26 01:00:00;20.867102734953704;17.3;35;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-27 01:00:00;20.587208236111113;16.8;38.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-28 01:00:00;18.57352413078704;16.6;35.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-29 01:00:00;20.695052490740736;16.8;38.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-30 01:00:00;20.901192510416664;17.3;38.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2022-12-31 01:00:00;21.37826952893519;18.5;38.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-01 01:00:00;19.859611682870373;17.1;37.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-02 01:00:00;17.8668066712963;15.1;35;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-03 01:00:00;18.42693529861111;15.1;35.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-04 01:00:00;18.61529142708333;13.7;36.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-05 01:00:00;20.01233266435185;16.3;38.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-06 01:00:00;20.389572452546293;16.3;38.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-07 01:00:00;20.905480811342596;17.1;38;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-08 01:00:00;22.001903865740736;19.2;32.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-09 01:00:00;21.903704726851853;18.5;34.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-10 01:00:00;21.14045301157407;18.7;38.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-11 01:00:00;20.65242386805555;16.1;32;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-12 01:00:00;21.90474003240741;19.2;39;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-13 01:00:00;20.494913422453706;17.4;37.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-14 01:00:00;20.761257781249995;16.9;38.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;21.099960317129632;17.7;39;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-16 01:00:00;20.918530946759258;17.2;39.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-17 01:00:00;20.565256237268517;16.7;38.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-18 01:00:00;17.909488848379624;8.9;36.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-19 01:00:00;18.94908398611111;8.6;36.6;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-20 01:00:00;19.467079053240735;16.6;37.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-21 01:00:00;19.784495101851853;16.3;37.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-22 01:00:00;19.19981403819445;16.2;35.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-23 01:00:00;19.923876434027783;15.7;37.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-24 01:00:00;21.37964520023148;17.7;39;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-25 01:00:00;20.698896421296297;14.3;38.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-26 01:00:00;18.358032959490743;10.1;38.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;20.653381214120373;0;38.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-28 01:00:00;21.173200537037037;17.8;37.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-29 01:00:00;21.508536210648145;17.8;39.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-30 01:00:00;19.59063265972222;10.8;37.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-01-31 01:00:00;16.942095967592593;8.6;35.4;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-01 01:00:00;17.90653341550926;14.7;34.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-02 01:00:00;17.88869172453704;8.9;33.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-03 01:00:00;18.208225443287038;14.4;33.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-04 01:00:00;16.86611857638889;13.5;34.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-05 01:00:00;18.962454096064818;16.1;35;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-06 01:00:00;19.529307476851855;16.6;37.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-07 01:00:00;18.230513362268518;10.3;37.3;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-08 01:00:00;20.729507253472224;16.1;40.1;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-09 01:00:00;20.366388283564817;17.5;37.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-10 01:00:00;19.814649261574072;16.6;38.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-11 01:00:00;19.90709945486111;16.3;38.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-12 01:00:00;21.188113695601853;18;38.7;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-13 01:00:00;21.670868016203706;18.7;35.2;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-14 01:00:00;20.66745714351852;17.5;37.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-15 01:00:00;17.582985693287036;8.6;38;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-16 01:00:00;19.15080084606481;11.1;37.5;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-17 01:00:00;20.589833081018515;17.3;38;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-18 01:00:00;20.370124848379625;17.8;21.8;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-19 01:00:00;19.9;19.9;19.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-18 16:28:31;19.9;19.9;19.9;
3602_SA_Temp@KLP - Sluppenvegen 12E;2023-02-18 16:28:33;19.9;19.9;19.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-22 02:00:00;21.279234553240737;19;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-23 02:00:00;21.637186542824075;20.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-24 02:00:00;22.83466694791667;21.5;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-25 02:00:00;23.372683990740743;21.8;24.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-26 02:00:00;22.594853086805546;19.3;24.3;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-27 02:00:00;21.638765884259254;18.9;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-28 02:00:00;21.770591207175933;19.3;23.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-29 02:00:00;21.668662026620375;18.6;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-30 02:00:00;22.1855952824074;20;24.8;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-08-31 02:00:00;22.164050002314813;19;24.8;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-01 02:00:00;22.613754607638892;19.8;25.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-02 02:00:00;22.86081804166667;20.5;26;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-03 02:00:00;22.107960655092587;19.8;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-04 02:00:00;22.093568162037037;20.9;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-05 02:00:00;22.099512821759266;20.1;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-06 02:00:00;21.936772251157414;19.4;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-07 02:00:00;21.808093466435178;19;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-08 02:00:00;21.859936708333333;20.1;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-09 02:00:00;22.385665269675922;21.3;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-10 02:00:00;21.894193892361102;19;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-11 02:00:00;21.68028256134258;19.4;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-12 02:00:00;21.49287561111111;18.6;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-13 02:00:00;21.620548687499998;0;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-14 02:00:00;21.579804284722215;19.3;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-15 02:00:00;21.365311499999997;18.9;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-16 02:00:00;21.184377831018526;18.7;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-17 02:00:00;21.01655953587963;18.7;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-18 02:00:00;20.697329887731485;17.9;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-19 02:00:00;20.638812731481465;18.2;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-20 02:00:00;20.83279000462962;18.4;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-21 02:00:00;20.447430688657413;17.8;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-22 02:00:00;20.730567678240742;18.9;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-23 02:00:00;20.729716931712957;18.6;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-24 02:00:00;20.580576277777773;18.1;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-25 02:00:00;20.833795773148143;17.9;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-26 02:00:00;20.978532267361118;19.1;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-27 02:00:00;21.08017509143518;18.6;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-28 02:00:00;21.618796362268515;20;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-29 02:00:00;21.252574121527775;18.7;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-09-30 02:00:00;21.327881396990744;18.1;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-01 02:00:00;21.35422120949073;18.2;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-02 02:00:00;21.26950233796297;18.7;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-03 02:00:00;21.032403435185184;18.1;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-04 02:00:00;21.521510243055555;19;24.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-05 02:00:00;21.25653697916667;18.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-06 02:00:00;20.928619278935187;16;23.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-07 02:00:00;21.023545990740736;18.4;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-08 02:00:00;20.43788486689815;16.6;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-09 02:00:00;20.559024121527766;17.4;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-10 02:00:00;21.246735281250004;19.1;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-11 02:00:00;20.151247821759263;15.9;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-12 02:00:00;20.21920341203704;0;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-13 02:00:00;20.271217972222225;17.1;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-14 02:00:00;20.126868268518532;17.3;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-15 02:00:00;20.208149763888883;17.3;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-16 02:00:00;20.05257955671297;16.9;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-17 02:00:00;20.15609555787038;17.1;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-18 02:00:00;20.729329835648155;15.2;22.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-19 02:00:00;19.42582687615741;15.8;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-20 02:00:00;19.7853593587963;16.3;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-21 02:00:00;19.707495129629628;16.3;22.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-22 02:00:00;19.884079917824078;16.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-23 02:00:00;19.611126983796304;15.2;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-24 02:00:00;19.295127535879633;16;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-25 02:00:00;20.164312930555553;17.3;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-26 02:00:00;20.537096756944432;18.1;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-27 02:00:00;20.067327618055554;16.6;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-28 02:00:00;20.364062041666664;17.8;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-29 02:00:00;20.017396824074076;16;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-30 02:00:00;19.645051121527786;14.8;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-10-31 01:00:00;19.750978219907402;16.3;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-01 01:00:00;20.446684061342598;17.5;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-02 01:00:00;20.62561273726851;16.9;23.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-03 01:00:00;20.721172545138888;18.1;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-04 01:00:00;20.72126922222221;18.2;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-05 01:00:00;20.395255839120377;17.1;22.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-06 01:00:00;19.530748452546295;14.8;22.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-07 01:00:00;19.091209868055564;14.4;21.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-08 01:00:00;18.892423959490735;14;21.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-09 01:00:00;18.85788891319445;14.4;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-10 01:00:00;19.318317143518517;16.3;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-11 01:00:00;19.784282162037048;16.9;21.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-12 01:00:00;19.96109590162038;17;21.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-13 01:00:00;19.30505865277778;14.7;21.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-14 01:00:00;18.95323157754631;14.2;21.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-15 01:00:00;19.173048509259264;15.5;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-16 01:00:00;18.868619178240724;13.7;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-17 01:00:00;18.14420367361111;12.4;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-18 01:00:00;17.456451820601856;11;20.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-19 01:00:00;16.834022864583332;10.2;20.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-20 01:00:00;16.827422306712965;10.9;19.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-21 01:00:00;16.418462555555553;10.2;19.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-22 01:00:00;17.510408076388888;12;22;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-23 01:00:00;19.45449083680555;15.9;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-24 01:00:00;20.33254322337962;16.3;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-25 01:00:00;20.33502287268519;15.5;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-26 01:00:00;20.282849342592584;15.5;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-27 01:00:00;20.714341603009263;17.5;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-28 01:00:00;20.615695756944447;16.6;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-29 01:00:00;20.44638793171297;15.5;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-11-30 01:00:00;19.603823106481478;12.9;23.1;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-01 01:00:00;19.466943060185184;13.2;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-02 01:00:00;19.215895495370372;11.7;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-03 01:00:00;18.84241306249999;10.6;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-04 01:00:00;18.52117725694444;10.4;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-05 01:00:00;19.068480859953702;13.3;22.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-06 01:00:00;18.718780398148148;12.5;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-07 01:00:00;18.978842098379626;13.2;22.4;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-08 01:00:00;18.374951689814814;10.4;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-09 01:00:00;16.93213521527777;7.5;21.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-10 01:00:00;16.49137707175926;15;16.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-11 01:00:00;16.6;16.6;16.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;16.6;16.6;16.6;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;14.891742649305554;5.2;19.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-13 01:00:00;14.375996467592598;4.4;24;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-14 01:00:00;15.952038090277783;8.2;23.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-15 01:00:00;17.64318659837963;12.1;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-16 01:00:00;17.087186943287037;8.5;22;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-17 01:00:00;15.991213037037038;5.5;21.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-18 01:00:00;20.697598300925925;13.1;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-19 01:00:00;19.121786748842585;11.2;22.7;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-20 01:00:00;19.040990782407405;13.7;23.9;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-21 01:00:00;18.488407391203705;11.5;23.2;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-22 01:00:00;18.799141262731474;12.7;23.5;
3602_EA_Temp@KLP - Sluppenvegen 12E;2022-12-23 01:00:00;18.389698542824075;11.9;23.2;
