tagname;timestamp;average;min;max
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-09 01:00:00;24.06501415509259;0;60;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-11 01:00:00;26.951632511574076;0;71;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-13 01:00:00;23.943631828703705;0;59;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;24.23323024884259;0;60;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-17 01:00:00;26.988805150462962;0;82;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-19 01:00:00;25.487892899305557;0;81;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-21 01:00:00;23.225228472222224;0;58;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-23 01:00:00;24.15489578125;0;60;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-25 01:00:00;30.394060092592593;0;85;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;23.58465609375;0;59;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-29 01:00:00;26.624955185185186;0;85;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-01-31 01:00:00;28.17908709490741;0;82;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-02 01:00:00;25.662562887731482;0;81;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-04 01:00:00;23.265107355324073;0;58;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-06 01:00:00;26.93208254050926;0;81;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-08 01:00:00;25.475432424768517;0;65;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-10 01:00:00;23.524922002314813;0;58;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-12 01:00:00;23.708617430555556;0;58;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-14 01:00:00;28.040400520833334;0;83;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-16 01:00:00;28.19622576388889;0;85;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 01:00:00;42.51757144675926;0;58;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-20 01:00:00;46;46;46;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 16:24:21;46;46;46;
3602_SA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 16:24:23;46;46;46;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-16 15:58:49;-0.5065719030388438;0;47;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-17 01:00:00;23.041583339120372;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-19 01:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-21 01:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-21 01:00:00;22.87204982638889;0;55;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-23 01:00:00;23.772241180555554;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-25 01:00:00;11.50943461226852;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-27 01:00:00;11.497655613425925;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-29 02:00:00;23.207163315972224;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-03-31 02:00:00;22.90044133101852;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-02 02:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-04 02:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-04 02:00:00;22.38226472800926;0;63;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-06 02:00:00;23.11578480902778;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-08 02:00:00;23.226586082175928;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-10 02:00:00;23.004333744212964;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-12 02:00:00;31.65633683449074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-14 02:00:00;46;46;46;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-18 02:00:00;46;46;46;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-18 02:00:00;37.432770445601854;0;47;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-20 02:00:00;22.99161994212963;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-22 02:00:00;22.94933033564815;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-24 02:00:00;22.97302737847222;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-26 02:00:00;26.28355626736111;0;55;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-28 02:00:00;22.889025011574073;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-04-30 02:00:00;22.990649427083333;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-02 02:00:00;23.05216074652778;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-04 02:00:00;23.824521753472222;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-06 02:00:00;23.124366944444443;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-08 02:00:00;23.32084120949074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-10 02:00:00;24.595319137731483;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-12 02:00:00;23.917192644675925;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-14 02:00:00;23.03992263888889;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-16 02:00:00;22.86725217013889;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-18 02:00:00;23.44325609375;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-20 02:00:00;23.585656423611113;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-22 02:00:00;23.742772777777777;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-24 02:00:00;24.033636753472223;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-26 02:00:00;23.669846741898148;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-28 02:00:00;23.37017605324074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-05-30 02:00:00;23.56490042824074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-01 02:00:00;11.891582100694444;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-03 02:00:00;17.539106736111112;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-05 02:00:00;8.759318981481481;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-07 02:00:00;17.70102171875;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-09 02:00:00;17.733167644675927;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-11 02:00:00;8.892374953703703;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-13 02:00:00;18.132711811342592;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-15 02:00:00;18.329729537037036;0;75;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-17 02:00:00;18.112576319444443;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-19 02:00:00;8.872080769675925;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-21 02:00:00;18.329899780092592;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-23 02:00:00;18.563813327546296;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-25 02:00:00;9.01617484375;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-27 02:00:00;18.86585021412037;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-06-29 02:00:00;20.148455237268518;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-01 02:00:00;19.984281649305554;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-03 02:00:00;11.983605792824074;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-05 02:00:00;20.749862251157406;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-07 02:00:00;19.521228819444445;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-09 02:00:00;9.778319565972222;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-11 02:00:00;22.99548394097222;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-13 02:00:00;23.632507193287037;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-15 02:00:00;23.300395052083335;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-17 02:00:00;23.384014635416666;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-19 02:00:00;23.620756047453703;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-21 02:00:00;23.508514085648148;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-23 02:00:00;23.564838310185184;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-25 02:00:00;23.98327960648148;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-27 02:00:00;23.374330503472223;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-29 02:00:00;23.58636725115741;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-07-31 02:00:00;23.619584988425927;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-02 02:00:00;23.81995446759259;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-04 02:00:00;23.785143015046295;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-06 02:00:00;23.497375474537037;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-08 02:00:00;23.47403545138889;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-10 02:00:00;24.67993587384259;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-12 02:00:00;23.50823140625;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-14 02:00:00;24.29102620949074;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-16 02:00:00;24.18217316550926;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-18 02:00:00;23.841599056712962;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-20 02:00:00;23.797616851851853;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-22 02:00:00;23.422621759259258;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-24 02:00:00;23.646187216435184;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-26 02:00:00;23.733714502314815;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-28 02:00:00;23.326746041666667;0;65;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-08-30 02:00:00;23.784433755787038;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-01 02:00:00;23.83914099537037;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-03 02:00:00;23.343163755787035;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-05 02:00:00;23.200956892361113;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-07 02:00:00;23.215274635416666;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-09 02:00:00;23.31596894675926;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-11 02:00:00;23.28552951388889;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-13 02:00:00;23.695014461805556;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-15 02:00:00;23.492514716435185;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-17 02:00:00;23.489512957175926;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-19 02:00:00;22.99967678240741;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-21 02:00:00;23.031534756944446;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-23 02:00:00;23.337898096064816;0;58;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-25 02:00:00;23.579063958333332;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-27 02:00:00;23.572157280092593;0;58;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-09-29 02:00:00;23.320350104166668;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-01 02:00:00;23.644301550925928;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-03 02:00:00;23.77561609375;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-05 02:00:00;23.842185144675927;0;58;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-07 02:00:00;23.407178605324074;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-09 02:00:00;23.517083582175925;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-11 02:00:00;23.07436083912037;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-13 02:00:00;23.160820266203704;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-15 02:00:00;23.43534933449074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-17 02:00:00;30.19924188078704;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-19 02:00:00;23.201574756944446;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-21 02:00:00;22.91384167824074;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-23 02:00:00;23.40893571759259;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-25 02:00:00;23.260831631944445;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-27 02:00:00;23.280240792824074;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-29 02:00:00;23.13450650462963;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-10-31 01:00:00;23.53236035300926;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-02 01:00:00;23.929689137731483;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-04 01:00:00;23.504641394675925;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-06 01:00:00;22.994894947916666;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-08 01:00:00;23.366681886574074;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-10 01:00:00;23.42411869212963;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-12 01:00:00;22.902562233796296;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-14 01:00:00;22.961389565972222;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-16 01:00:00;22.71621346064815;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-18 01:00:00;22.497607569444444;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-20 01:00:00;22.533487829861112;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-22 01:00:00;23.551236261574076;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-24 01:00:00;23.29458077546296;0;59;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-26 01:00:00;23.492934311342594;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-28 01:00:00;23.19455758101852;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-11-30 01:00:00;22.819144085648148;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-02 01:00:00;22.472560480324073;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-04 01:00:00;22.73727072337963;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-06 01:00:00;23.00581008101852;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-08 01:00:00;22.762886273148148;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-10 01:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;0;0;0;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;19.761711903935186;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-14 01:00:00;23.41456697916667;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-16 01:00:00;22.633597274305554;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-18 01:00:00;34.43300175925926;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-20 01:00:00;23.111550515046297;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-22 01:00:00;23.1594771875;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-24 01:00:00;22.79517849537037;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-26 01:00:00;23.396806527777777;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-28 01:00:00;23.103166556712964;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2022-12-30 01:00:00;23.46702550347222;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-01 01:00:00;22.87893974537037;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-03 01:00:00;22.821999403935184;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-05 01:00:00;23.131641614583334;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-07 01:00:00;23.32492862847222;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-09 01:00:00;23.43275300347222;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-11 01:00:00;24.264906417824076;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-13 01:00:00;23.094872881944443;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;23.49631405671296;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-17 01:00:00;23.893020104166666;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-19 01:00:00;23.335140214120372;0;73;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-21 01:00:00;22.496942980324075;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-23 01:00:00;23.17757148726852;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-25 01:00:00;23.832792453703703;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;22.941630219907406;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-29 01:00:00;23.723401712962964;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-01-31 01:00:00;23.577288327546295;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-02 01:00:00;23.13229162037037;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-04 01:00:00;22.487826174768518;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-06 01:00:00;23.20508345486111;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-08 01:00:00;23.817687546296295;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-10 01:00:00;22.979620775462962;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-12 01:00:00;23.091672164351852;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-14 01:00:00;23.214610474537036;0;56;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-16 01:00:00;23.664971707175926;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 01:00:00;42.20109142939815;0;57;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-20 01:00:00;46;46;46;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 16:24:21;46;46;46;
3602_EA_FanLvl@KLP - Sluppenvegen 12E;2023-02-18 16:24:23;46;46;46;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-16 15:58:49;-17.938691657528818;0;1683;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-17 01:00:00;818.4017261574074;0;3520;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-19 01:00:00;0;0;0;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-21 01:00:00;0;0;0;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-21 01:00:00;817.3846084953703;0;3650;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-23 01:00:00;1299.6843539814815;0;4816;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-25 01:00:00;416.08609554398146;0;3632;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-27 01:00:00;415.80083658564814;0;3550;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-29 02:00:00;1225.9809523842594;0;5367;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-03-31 02:00:00;824.5336091608797;0;3513;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-02 02:00:00;0;0;0;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-04 02:00:00;0;0;0;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-04 02:00:00;819.6264346180556;0;3959;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-06 02:00:00;835.4617111747685;0;3523;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-08 02:00:00;835.4917106828703;0;3504;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-10 02:00:00;829.8185699305556;0;3537;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-12 02:00:00;1178.690842633102;0;5328;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-14 02:00:00;1652;1652;1652;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-18 02:00:00;1652;1652;1652;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-18 02:00:00;1342.4105884953703;0;1713;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-20 02:00:00;830.0459605324074;0;3639;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-22 02:00:00;833.1033645891204;0;3629;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-24 02:00:00;829.5048991319444;0;3490;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-26 02:00:00;1067.265391875;0;5654;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-28 02:00:00;830.882169537037;0;3646;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-04-30 02:00:00;833.2056212210648;0;3631;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-02 02:00:00;837.5009061921296;0;3629;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-04 02:00:00;916.9926902199074;0;3502;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-06 02:00:00;837.3469232754629;0;3504;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-08 02:00:00;1432.1513404976852;0;5634;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-10 02:00:00;2104.139185422454;0;5728;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-12 02:00:00;1469.818649392361;0;5655;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-14 02:00:00;837.5072098321759;0;3501;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-16 02:00:00;829.4999672916666;0;3497;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-18 02:00:00;847.7761758738426;0;3503;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-20 02:00:00;844.9451403819445;0;3509;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-22 02:00:00;848.7636475694444;0;3547;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-24 02:00:00;851.9510700752314;0;3625;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-26 02:00:00;846.8793262268518;0;3628;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-28 02:00:00;841.6579796006945;0;3637;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-05-30 02:00:00;1481.8987906655093;0;5708;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-01 02:00:00;428.1501913715278;0;3651;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-03 02:00:00;637.9698729861111;0;3502;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-05 02:00:00;316.463791712963;0;3493;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-07 02:00:00;633.3949026157408;0;3502;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-09 02:00:00;632.3690482465278;0;3505;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-11 02:00:00;319.2150815162037;0;3486;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-13 02:00:00;1249.8147331192129;0;5504;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-15 02:00:00;1799.1372805497685;0;6947;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-17 02:00:00;1201.9618397858796;0;5746;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-19 02:00:00;317.9798897627315;0;3470;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-21 02:00:00;1820.273204380787;0;5639;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-23 02:00:00;1789.7832031307871;0;5751;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-25 02:00:00;319.04784960069446;0;3615;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-27 02:00:00;1322.2979023842593;0;5738;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-06-29 02:00:00;1149.794687013889;0;5706;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-07-01 02:00:00;714.0282900173611;0;3593;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-07-03 02:00:00;425.92051352430553;0;3516;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-07-05 02:00:00;747.8581778240741;0;3490;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-07-07 02:00:00;708.7298823495371;0;3506;
3602_SA_Flow@KLP - Sluppenvegen 12E;2022-07-09 02:00:00;354.1770279050926;0;3495;
